Date,Type,Amount,Category,Note
2020-12-08 21:27:53,Income,365.35,Gift,
2020-07-20 17:22:47,Expense,82.52,Red,
2020-02-18 02:04:26,Expense,490.47,Goods,
2020-09-20 22:17:45,Expense,446.06,Medical,
2020-06-04 16:21:58,Expense,98.70,Communication,
2020-11-10 05:39:57,Income,59.41,Reimbursement,
2020-04-06 00:43:35,Income,6986.00,Salary,
2020-05-10 11:57:39,Expense,43.86,Refund,
2020-06-02 15:41:22,Expense,339.32,Refund,
2020-09-21 23:52:38,Income,382.07,Interest,
2020-11-10 02:49:50,Expense,385.80,Packet,
2020-05-19 10:44:33,Expense,68.58,Repair,
2020-05-09 12:19:06,Income,353.93,Salary,
2020-05-05 12:51:50,Expense,493.12,Express,
2020-01-15 21:11:35,Expense,245.99,Entertainment,Property
2020-07-23 01:44:35,Expense,643.88,Lottery,
2020-11-14 16:35:14,Income,484.91,Part-time,
2020-12-11 13:30:15,Expense,345.96,Medical,
2020-08-19 23:09:18,Income,469.18,Stock,
2020-12-14 09:38:47,Expense,175.37,Medical,
2020-07-10 15:25:08,Income,182.07,Interest,
2020-12-03 18:45:17,Expense,681.96,Beauty,
2020-08-12 04:30:50,Expense,505.00,Social,Annual
2020-06-24 01:43:15,Income,55.64,Bonus,
2020-09-12 06:15:19,Income,364.14,Part-time,
2020-10-14 02:56:11,Expense,153.47,Housing,
2020-10-14 02:15:11,Income,282.50,Stock,income
2020-05-27 23:28:43,Income,158.82,Gift,
2020-10-15 11:24:11,Income,155.72,Part-time,
2020-10-13 23:07:22,Income,405.75,Reimbursement,
2020-04-18 03:15:00,Expense,150.79,Decoration,
2020-05-05 08:20:07,Expense,117.26,Shopping,
2020-12-05 04:49:59,Income,389.99,Work,
2020-07-12 16:56:46,Expense,424.04,Goods,goods
2020-10-04 13:16:21,Expense,690.36,Decoration,
2020-07-07 02:50:27,Expense,120.35,Social,
2020-12-25 10:18:05,Income,7079.00,Salary,income
2020-10-18 01:38:10,Expense,177.29,Lottery,
2020-09-24 01:37:09,Income,80.83,Stock,
2020-05-24 16:19:02,Expense,17.38,Second-hand,
2020-07-11 09:36:44,Income,227.42,Stock,
2020-08-01 08:07:01,Expense,785.28,Fund,
2020-09-18 02:02:41,Expense,247.13,Beauty,
2020-04-07 23:58:07,Income,308.28,Reimbursement,Annual
2020-07-19 16:24:21,Income,10.10,Gift,Family
2020-11-23 21:46:48,Expense,747.92,Snacks,
2020-09-16 12:21:36,Expense,463.59,Game,
2020-01-11 23:51:07,Expense,480.02,Benefit,
2020-08-06 19:08:56,Expense,246.42,Digital,
2020-09-14 20:04:18,Income,334.53,Gift,
2020-08-20 22:27:42,Expense,273.31,Packet,
2020-06-18 09:37:46,Expense,777.47,Dining,
2020-06-09 06:47:05,Income,239.70,Stock,accounting
2020-08-09 11:55:20,Income,400.79,Gift,
2020-02-28 15:29:47,Expense,793.57,Tobacco,
2020-10-07 14:52:13,Expense,191.14,Tobacco,
2020-02-21 07:11:49,Income,19.61,Interest,
2020-08-05 08:32:52,Income,219.64,Work,
2020-03-02 20:35:07,Expense,581.04,Car,
2020-04-19 22:54:00,Income,70.65,Reimbursement,
2020-01-08 16:00:31,Expense,688.35,Learning,Annual
2020-12-01 07:57:04,Expense,620.61,Taxi,
2020-07-17 03:25:09,Expense,662.79,Tax,
2020-03-26 01:58:36,Income,19.56,Part-time,
2020-07-16 10:09:41,Expense,522.59,Decoration,
2020-04-05 19:49:20,Expense,113.95,Goods,
2020-08-11 04:01:41,Expense,33.89,Property,
2020-03-05 08:58:05,Expense,108.15,Express,
2020-09-26 13:56:02,Income,387.50,Salary,
2020-06-02 04:58:59,Income,458.65,Work,
2020-01-02 05:40:52,Expense,249.36,Packet,
2020-03-24 03:22:26,Income,28.90,Stock,
2020-03-21 11:53:44,Expense,569.40,Learning,
2020-05-23 08:36:03,Expense,238.14,Refund,
2020-06-21 05:37:11,Expense,563.54,Second-hand,success
2020-04-28 21:25:00,Income,37.45,Investment,reconciliation
2020-11-15 12:35:56,Income,105.53,Bonus,
2020-05-11 18:46:40,Income,305.81,Stock,
2020-03-08 13:38:55,Expense,643.08,Care,
2020-05-02 18:36:55,Expense,730.80,Security,
2020-04-04 19:45:35,Expense,673.92,Delivery,
2020-03-18 20:43:49,Expense,747.68,Travel,Annual
2020-05-19 02:29:45,Income,107.84,Part-time,
2020-04-16 04:54:26,Expense,236.70,Beauty,
2020-12-25 03:40:06,Income,374.89,Salary,
2020-08-17 19:57:10,Expense,641.50,Red,
2020-09-20 21:50:09,Expense,229.38,Family,
2020-02-11 18:00:58,Income,349.74,Reimbursement,
2020-09-20 04:25:52,Income,330.66,Investment,
2020-03-09 07:01:40,Expense,447.20,Care,
2020-09-09 06:13:15,Income,312.98,Interest,
2020-04-02 12:43:46,Income,102.43,Part-time,
2020-12-27 12:28:52,Income,347.70,Interest,
2020-07-10 19:02:43,Expense,29.95,Benefit,
2020-01-04 19:52:03,Income,132.52,Work,
2020-08-21 03:29:58,Income,283.05,Reimbursement,
2020-12-09 07:10:07,Income,7053.00,Salary,
2020-05-04 23:08:18,Expense,240.91,Benefit,
2020-03-26 05:42:15,Expense,94.12,Red,
2020-08-13 04:52:06,Expense,785.18,Social,
2020-04-15 00:23:33,Expense,667.52,Benefit,
2020-05-08 16:08:23,Expense,612.92,Dining,
2020-09-25 18:38:43,Expense,717.90,Entertainment,
2020-07-02 02:50:14,Expense,591.00,Shopping,
2020-11-13 20:46:43,Expense,84.05,Beverage,
2020-09-13 18:47:57,Expense,741.32,Social,
2020-01-04 11:57:30,Income,475.72,Bonus,
2020-04-26 01:33:38,Income,228.08,Gift,
2020-10-05 00:16:11,Expense,295.12,Property,
2020-11-28 09:04:59,Expense,368.38,Baby,
2020-01-01 21:31:03,Income,477.68,Bonus,
2020-06-10 06:43:35,Expense,15.17,Benefit,
2020-12-28 11:50:01,Expense,150.69,Baby,event
2020-06-15 12:30:36,Expense,414.50,Daily,
2020-06-27 01:08:50,Expense,400.29,Delivery,
2020-09-01 00:34:55,Income,97.60,Work,
2020-04-05 17:53:17,Expense,531.64,Decoration,
2020-10-15 10:56:59,Income,225.89,Reimbursement,
2020-03-08 06:34:37,Income,275.44,Stock,
2020-01-25 22:21:35,Expense,783.35,Travel,
2020-04-10 02:06:27,Expense,473.45,Delivery,
2020-04-25 03:44:23,Expense,713.93,Lottery,
2020-12-22 13:05:47,Income,179.76,Reimbursement,
2020-10-15 16:12:23,Income,277.52,Part-time,
2020-04-01 21:37:03,Income,358.63,Investment,
2020-05-28 08:50:50,Expense,248.77,Shopping,
2020-06-27 20:58:24,Expense,752.74,Learning,
2020-07-23 19:13:42,Income,31.80,Reimbursement,audit
2020-01-07 04:07:19,Expense,634.81,Packet,Fitness
2020-04-05 23:29:46,Income,449.31,Work,
2020-05-27 13:43:28,Income,267.06,Bonus,
2020-05-21 04:45:58,Income,334.68,Interest,
2020-05-05 17:32:52,Income,180.49,Stock,income
2020-01-15 06:09:47,Expense,317.61,Beauty,
2020-05-24 00:54:36,Expense,574.68,Transport,
2020-11-23 19:59:31,Expense,725.88,Entertainment,
2020-05-17 12:55:24,Expense,700.43,Social,
2020-12-02 09:41:20,Expense,488.98,Family,
2020-03-13 18:08:56,Expense,615.67,Snacks,
2020-12-20 23:12:00,Expense,521.05,Packet,
2020-12-25 07:37:44,Expense,678.99,Lover,
2020-01-16 00:10:54,Expense,437.84,Baby,Annual
2020-01-26 05:34:20,Expense,514.50,Snacks,
2020-09-14 11:30:06,Expense,463.27,Digital,
2020-07-23 09:22:00,Income,27.09,Investment,
2020-10-16 10:55:34,Expense,304.15,Social,
2020-08-12 08:10:28,Expense,282.29,Alcohol,
2020-02-16 13:50:14,Income,20.02,Gift,
2020-02-09 03:02:19,Income,271.87,Work,
2020-03-03 15:39:27,Income,262.34,Part-time,
2020-08-07 06:11:52,Expense,82.62,Provident,
2020-04-26 16:04:56,Income,170.23,Salary,expense
2020-02-24 21:36:31,Expense,65.63,Pets,
2020-04-18 17:20:29,Expense,436.12,Tobacco,
2020-11-06 14:18:37,Income,110.23,Part-time,
2020-10-12 17:15:13,Income,342.91,Reimbursement,Clothing
2020-02-05 09:12:37,Expense,144.10,Family,
2020-02-23 04:13:08,Income,337.79,Interest,
2020-12-22 02:48:07,Expense,323.95,Learning,
2020-06-06 16:23:14,Income,369.64,Interest,
2020-03-19 09:11:37,Income,148.69,Gift,
2020-07-04 22:25:45,Income,180.90,Stock,
2020-11-24 11:56:13,Income,132.99,Part-time,
2020-06-25 21:37:23,Expense,689.87,Social,received
2020-12-24 23:55:04,Expense,124.87,Dining,
2020-02-16 11:16:54,Expense,178.64,Fund,
2020-09-11 04:16:15,Income,391.42,Stock,
2020-09-07 08:45:25,Income,373.66,Bonus,
2020-10-01 09:09:58,Expense,748.18,Pets,
2020-10-09 15:08:57,Income,132.34,Investment,
2020-11-26 20:16:11,Income,379.75,Salary,
2020-12-27 07:00:25,Income,350.65,Interest,
2020-09-02 23:48:08,Expense,751.45,Entertainment,
2020-12-01 22:37:13,Income,424.05,Part-time,
2020-09-13 03:03:56,Expense,229.92,Delivery,
2020-04-11 03:44:27,Expense,640.66,Social,
2020-03-15 11:24:41,Income,349.05,Reimbursement,
2020-06-11 22:08:14,Income,494.60,Gift,
2020-05-25 03:03:52,Expense,176.86,Provident,
2020-03-15 17:56:04,Income,497.29,Salary,
2020-07-21 01:29:20,Income,151.00,Reimbursement,
2020-05-13 22:40:36,Income,11.78,Interest,
2020-08-28 03:41:46,Expense,647.70,Car,
2020-10-12 14:22:23,Income,89.49,Part-time,
2020-12-09 17:04:47,Expense,583.10,Home,
2020-08-02 17:20:56,Expense,676.30,Beverage,
2020-06-28 23:19:13,Expense,586.83,Entertainment,sheet
2020-02-04 19:53:54,Income,363.17,Stock,
2020-05-15 19:54:46,Income,141.10,Stock,
2020-02-16 10:37:57,Income,75.66,Work,
2020-11-12 21:23:23,Income,79.86,Interest,
2020-09-01 22:34:12,Income,405.55,Salary,
2020-03-28 00:48:33,Expense,10.08,Communication,
2020-11-25 12:00:52,Expense,717.26,Home,
2020-11-05 07:02:45,Income,307.15,Salary,
2020-05-15 08:37:06,Expense,117.62,Utilities,
2020-01-06 13:40:12,Income,227.81,Bonus,
2020-10-02 22:52:09,Income,69.64,Interest,
2020-08-28 17:15:28,Income,106.14,Stock,
2020-05-15 13:38:51,Income,34.95,Investment,
2020-04-22 03:12:10,Income,399.02,Interest,
2020-10-22 22:50:12,Income,459.28,Interest,
2020-07-10 21:16:47,Expense,325.11,Benefit,
2020-08-20 21:52:33,Income,462.07,Reimbursement,
2020-05-25 18:07:54,Income,286.79,Investment,
2020-06-07 06:19:35,Income,323.28,Reimbursement,
2020-04-22 22:01:56,Expense,647.77,Care,
2020-04-08 16:40:39,Income,282.95,Part-time,
2020-09-16 21:51:21,Income,82.25,Gift,
2020-07-16 23:12:22,Income,238.17,Investment,
2020-04-28 02:22:22,Expense,153.28,Baby,sale
2020-08-07 14:48:51,Expense,377.86,Clothing,sheet
2020-03-06 14:43:34,Expense,476.56,Baby,
2020-02-19 07:53:00,Income,121.77,Investment,
2020-12-11 17:49:58,Income,113.84,Salary,
2020-10-14 09:52:28,Expense,472.36,Beauty,Digital
2020-05-10 10:08:54,Expense,312.28,Security,
2020-12-20 02:53:05,Expense,206.97,Taxi,
2020-12-15 04:05:14,Income,350.58,Reimbursement,
2020-11-03 22:49:51,Income,382.68,Reimbursement,
2020-12-23 15:39:52,Expense,461.08,Security,
2020-12-28 08:57:09,Expense,53.06,Express,
2020-01-27 04:32:23,Income,193.29,Stock,
2020-12-22 15:19:03,Expense,181.06,Baby,
2020-02-28 23:58:20,Expense,88.38,Benefit,
2020-12-17 23:23:01,Expense,617.46,&,
2020-04-05 07:57:17,Expense,177.96,Second-hand,
2020-04-05 14:09:20,Expense,170.46,Sale,
2020-10-21 03:33:53,Expense,423.26,Shopping,
2020-06-27 11:53:24,Expense,618.18,Refund,
2020-07-17 10:16:53,Income,312.68,Salary,book
2020-10-08 11:12:45,Income,20.65,Part-time,
2020-05-27 22:01:28,Expense,544.18,Fund,
2020-04-20 22:41:33,Income,460.09,Salary,
2020-12-13 12:37:42,Income,163.41,Bonus,
2020-09-10 14:39:28,Income,54.53,Stock,
2020-09-14 08:25:11,Income,457.60,Stock,
2020-10-18 08:28:49,Expense,161.03,Beverage,
2020-01-14 01:35:07,Expense,225.55,Parking,
2020-12-21 06:28:20,Income,352.59,Salary,
2020-11-05 18:54:38,Expense,290.24,Tobacco,Car
2020-01-13 10:50:52,Income,102.02,Part-time,
2020-09-27 18:40:39,Income,187.49,Salary,
2020-12-25 18:26:56,Income,428.50,Part-time,assessment
2020-03-21 13:32:55,Expense,202.40,Packet,
2020-07-20 22:23:20,Expense,705.40,Alcohol,
2020-06-12 19:57:46,Expense,12.48,Snacks,Overtime
2020-12-12 06:55:50,Expense,724.55,Daily,
2020-11-14 07:55:32,Income,331.42,Stock,sheet
2020-12-24 14:26:03,Income,223.21,Work,
2020-09-14 09:25:18,Income,384.18,Investment,
2020-09-11 21:45:00,Income,437.87,Bonus,
2020-12-09 20:28:13,Expense,591.45,Red,
2020-07-09 01:47:43,Income,269.85,Interest,
2020-11-15 16:53:54,Income,419.68,Reimbursement,
2020-01-17 07:59:14,Expense,231.45,Goods,
2020-11-24 22:38:00,Income,272.52,Bonus,
2020-03-02 20:01:06,Expense,781.83,Fruit,
2020-02-14 18:47:19,Income,90.38,Reimbursement,
2020-10-21 14:34:29,Income,226.56,Bonus,
2020-07-25 21:45:17,Income,177.43,Stock,
2020-05-17 17:20:37,Income,67.37,Part-time,cashback
2020-10-18 23:20:09,Income,365.62,Stock,
2020-06-13 04:12:14,Income,387.18,Work,
2020-11-27 16:38:34,Income,242.14,Gift,
2020-02-15 11:41:02,Expense,370.43,Benefit,
2020-09-26 17:18:42,Income,234.08,Interest,
2020-11-16 01:48:11,Income,448.88,Gift,
2020-05-24 09:49:03,Expense,477.35,Benefit,
2020-10-09 18:20:56,Expense,251.08,Goods,
2020-07-20 02:23:35,Expense,473.54,Housing,
2020-02-02 10:04:16,Income,306.38,Investment,
2020-08-06 04:42:08,Income,347.80,Part-time,
2020-09-10 08:42:56,Expense,103.93,&,
2020-12-13 02:50:40,Expense,40.51,Subway,
2020-01-13 08:13:29,Expense,792.27,Beauty,
2020-09-13 03:57:49,Income,6973.00,Salary,
2020-10-09 20:19:39,Expense,637.54,Fund,
2020-03-23 15:05:28,Income,277.95,Bonus,lover
2020-10-10 05:19:01,Expense,236.66,Fruit,
2020-11-07 20:00:58,Expense,414.02,Baby,Annual
2020-11-18 15:18:44,Expense,614.37,Sports,
2020-12-07 05:31:45,Income,132.84,Salary,
2020-02-02 22:13:57,Expense,144.29,Snacks,
2020-03-05 09:29:34,Expense,282.17,Red,
2020-12-11 19:05:06,Income,307.99,Work,
2020-12-19 07:30:28,Expense,194.55,Clothing,
2020-09-15 22:04:14,Income,425.57,Stock,audit
2020-04-01 04:26:30,Income,32.68,Salary,
2020-04-10 18:17:43,Income,287.02,Salary,
2020-01-23 20:47:49,Expense,388.96,Goods,
2020-12-09 19:37:26,Expense,427.04,Beauty,
2020-11-26 19:08:15,Income,277.27,Gift,
2020-05-08 23:09:12,Expense,473.40,Social,
2020-11-05 03:08:26,Expense,347.64,Fruit,Annual
2020-07-22 23:58:28,Income,428.64,Salary,
2020-10-25 22:00:15,Income,361.63,Salary,
2020-11-06 07:42:06,Income,387.12,Bonus,
2020-11-08 15:58:30,Income,401.22,Investment,
2020-07-22 04:19:35,Expense,501.89,Communication,
2020-12-02 04:25:58,Expense,608.59,Fund,
2020-11-05 09:12:20,Income,16.10,Investment,
2020-05-06 15:03:03,Expense,619.66,Goods,
2020-09-20 12:45:11,Income,240.98,Stock,Annual
2020-01-10 06:46:20,Income,485.84,Reimbursement,
2020-12-20 17:34:32,Income,166.02,Interest,
2020-06-28 08:17:32,Expense,246.93,Car,
2020-04-24 01:33:47,Income,49.90,Salary,
2020-06-06 00:22:08,Expense,200.44,Entertainment,
2020-06-20 09:37:46,Expense,220.04,Provident,
2020-07-22 20:58:00,Income,488.95,Work,
2020-12-12 23:49:42,Expense,504.90,Transport,
2020-11-25 15:40:36,Income,251.24,Stock,
2020-06-17 21:08:30,Income,163.08,Part-time,
2020-07-23 00:37:33,Expense,291.55,Taxi,
2020-11-24 04:08:45,Income,49.46,Salary,
2020-01-24 23:36:50,Income,163.50,Gift,
2020-12-04 01:34:50,Expense,778.97,Home,
2020-07-11 11:29:57,Income,109.42,Bonus,
2020-10-05 21:50:16,Expense,176.55,Alcohol,
2020-03-25 11:19:05,Income,235.18,Stock,
2020-04-18 04:46:58,Income,175.97,Work,
2020-10-09 12:16:44,Income,52.52,Stock,
2020-06-21 11:44:26,Expense,61.33,Social,
2020-09-22 12:47:59,Income,358.07,Investment,
2020-08-26 00:24:28,Income,306.00,Work,
2020-05-02 18:32:08,Expense,731.78,&,
2020-06-20 02:27:23,Income,225.95,Investment,
2020-02-01 13:33:31,Income,454.22,Bonus,
2020-10-13 02:00:39,Expense,730.36,Red,
2020-11-13 00:20:55,Expense,14.56,Beauty,
2020-07-26 16:02:32,Income,329.45,Investment,lover
2020-02-09 22:53:58,Expense,209.62,Parking,
2020-01-03 17:02:29,Income,290.52,Work,
2020-06-22 19:23:51,Income,449.02,Reimbursement,
2020-04-04 05:59:30,Expense,264.66,Donation,
2020-05-16 13:23:48,Expense,687.21,Packet,
2020-01-11 13:49:52,Expense,757.75,Property,
2020-09-22 09:39:50,Expense,249.14,Social,
2020-11-05 12:38:12,Expense,82.21,Social,
2020-09-24 17:58:42,Expense,283.65,Car,
2020-06-23 14:37:52,Expense,590.24,Learning,
2020-09-25 02:12:17,Expense,603.86,Express,Transport
2020-03-20 13:38:43,Expense,432.16,Repair,
2020-10-17 17:55:01,Income,286.05,Bonus,
2020-05-02 23:50:49,Income,283.83,Work,
2020-01-01 02:46:30,Income,338.07,Salary,Provident
2020-05-09 10:11:43,Income,295.46,Salary,packet
2020-07-01 02:54:23,Expense,70.54,Game,
2020-01-22 00:53:51,Expense,304.90,Shopping,
2020-04-18 04:06:45,Expense,375.10,Benefit,
2020-12-12 07:38:55,Income,168.12,Stock,
2020-12-04 13:41:09,Expense,348.43,Taxi,
2020-03-11 02:55:42,Expense,91.66,Provident,
2020-03-15 01:31:11,Expense,268.79,Utilities,
2020-02-14 04:42:32,Expense,370.48,Shopping,product
2020-05-15 23:14:19,Income,138.20,Salary,
2020-12-19 07:48:21,Expense,397.73,Fund,
2020-04-15 15:42:07,Income,108.09,Part-time,
2020-07-19 16:17:41,Expense,608.85,Express,
2020-02-17 06:44:32,Income,118.98,Work,
2020-12-04 06:55:06,Expense,736.63,Housing,
2020-10-12 05:51:21,Income,296.42,Salary,
2020-01-07 03:10:44,Expense,22.41,Property,
2020-02-26 02:46:58,Expense,309.80,Social,
2020-07-06 01:40:37,Income,354.67,Work,
2020-08-05 18:52:18,Expense,580.13,Game,
2020-02-19 23:39:39,Income,124.31,Part-time,
2020-08-21 13:13:47,Income,100.22,Interest,
2020-02-05 19:34:56,Income,204.70,Investment,
2020-03-04 08:29:57,Income,413.63,Part-time,
2020-11-22 23:20:42,Expense,496.92,Entertainment,
2020-06-28 10:38:44,Income,400.43,Salary,
2020-06-11 15:00:25,Income,483.12,Salary,
2020-04-10 20:41:49,Income,377.74,Work,
2020-10-05 01:46:43,Expense,737.18,Fund,
2020-01-17 17:21:54,Expense,90.80,Subway,
2020-06-07 16:33:10,Income,104.41,Part-time,
2020-08-01 06:50:27,Expense,232.42,Lottery,dividend
2020-12-14 09:29:59,Expense,26.75,Utilities,
2020-10-05 05:42:16,Expense,177.61,Tobacco,
2020-04-15 08:05:18,Expense,102.26,Alcohol,
2020-02-17 13:24:01,Income,265.87,Part-time,
2020-03-10 02:49:07,Expense,169.57,Game,Annual
2020-01-16 20:45:38,Expense,524.23,Beverage,
2020-02-07 18:23:58,Expense,338.78,Medical,
2020-09-27 10:43:23,Expense,323.59,Express,
2020-08-05 00:52:59,Income,35.51,Gift,
2020-12-17 07:39:36,Income,336.56,Part-time,
2020-05-20 13:21:21,Expense,238.28,Social,
2020-12-10 12:59:04,Income,465.96,Work,
2020-04-22 20:40:39,Income,108.66,Stock,Study
2020-07-05 12:45:50,Income,327.42,Part-time,
2020-01-20 03:09:40,Income,349.46,Work,Tax
2020-04-23 02:24:59,Expense,539.76,Second-hand,
2020-03-01 22:53:38,Income,191.62,Salary,
2020-11-26 12:07:47,Income,6903.00,Salary,
2020-03-13 17:00:37,Expense,615.74,Sale,
2020-06-06 14:11:57,Expense,66.16,Refund,
2020-12-28 14:42:58,Expense,611.18,Clothing,
2020-04-24 18:55:18,Income,205.97,Salary,
2020-01-22 22:58:26,Expense,755.53,Lottery,fee
2020-04-24 18:15:23,Income,483.54,Reimbursement,
2020-05-07 11:58:00,Expense,489.17,Home,
2020-02-10 23:34:10,Expense,376.27,Refund,
2020-07-14 21:13:53,Income,191.37,Investment,
2020-12-25 08:54:45,Expense,379.89,Repair,
2020-03-15 21:31:26,Income,398.10,Stock,
2020-04-04 02:32:04,Expense,492.59,Donation,
2020-12-04 05:34:06,Income,352.69,Bonus,
2020-07-25 13:02:33,Expense,288.74,Fund,
2020-02-05 22:14:24,Expense,190.93,Care,
2020-06-07 15:21:08,Expense,45.60,Home,
2020-10-06 09:05:54,Income,105.48,Stock,
2020-10-09 22:49:44,Income,117.22,Interest,
2020-01-03 20:16:09,Income,443.91,Investment,
2020-10-23 05:00:37,Income,105.96,Stock,
2020-10-03 00:10:21,Expense,784.65,Tobacco,
2020-08-18 09:22:06,Expense,248.59,Digital,
2020-09-13 15:27:54,Expense,663.55,Repair,
2020-10-13 21:02:21,Expense,355.94,Car,
2020-12-20 15:28:09,Income,32.56,Gift,
2020-09-01 06:44:24,Expense,413.49,Property,
2020-02-11 23:16:14,Expense,293.20,Refund,
2020-03-27 14:35:11,Expense,638.54,Provident,
2020-02-19 16:32:34,Expense,257.99,Education,
2020-11-03 20:52:45,Expense,230.03,Provident,Lottery
2020-01-06 07:11:22,Expense,353.47,Goods,
2020-10-14 18:51:52,Income,83.24,Bonus,
2020-10-19 04:42:06,Income,74.68,Gift,
2020-11-24 05:08:46,Expense,578.75,Refund,
2020-06-27 01:16:03,Income,312.47,Bonus,
2020-04-02 16:36:04,Expense,240.11,Digital,
2020-02-06 15:42:33,Income,22.30,Investment,
2020-08-27 10:31:29,Income,264.40,Salary,
2021-03-05 17:13:49,Income,7384.00,Salary,
2021-03-25 10:56:29,Expense,27.32,Home,
2021-12-17 18:43:01,Expense,596.63,Security,
2021-08-03 23:34:51,Expense,389.22,Game,
2021-08-18 22:08:06,Expense,667.94,Lover,
2021-07-07 00:10:32,Expense,264.98,Property,
2021-12-08 10:15:45,Expense,452.82,Goods,
2021-01-13 12:29:59,Expense,607.48,Fund,
2021-06-07 20:55:57,Income,213.45,Bonus,
2021-02-06 11:56:05,Expense,337.43,Education,
2021-02-04 05:48:46,Expense,255.37,Subway,
2021-10-07 13:18:16,Income,272.09,Interest,
2021-07-14 10:45:21,Expense,730.68,Parking,
2021-01-18 20:37:24,Expense,780.77,Provident,
2021-02-23 05:30:35,Income,385.38,Interest,
2021-06-26 02:33:25,Expense,784.95,Decoration,bonus
2021-12-20 04:04:07,Expense,549.53,Donation,
2021-06-26 20:34:28,Income,478.41,Investment,received
2021-08-23 13:11:55,Income,225.70,Stock,
2021-05-08 19:00:39,Expense,207.96,Utilities,
2021-08-13 02:29:09,Income,309.61,Salary,
2021-12-14 20:34:08,Income,100.13,Part-time,
2021-04-23 16:05:00,Income,309.33,Interest,
2021-05-03 07:11:31,Expense,435.34,Property,
2021-10-13 18:10:56,Income,433.23,Salary,
2021-01-28 17:04:35,Income,450.97,Interest,fee
2021-09-22 21:22:21,Expense,775.39,Express,
2021-12-01 19:26:15,Expense,175.59,Baby,Clothing
2021-06-28 13:47:09,Income,283.87,Salary,
2021-06-24 01:56:02,Income,289.51,Work,
2021-10-19 01:40:31,Expense,613.41,Beauty,
2021-01-08 00:07:42,Expense,236.80,Alcohol,
2021-03-20 03:02:22,Income,256.66,Part-time,
2021-01-06 09:58:05,Expense,248.18,Family,
2021-09-11 06:01:05,Income,33.85,Investment,
2021-08-18 20:55:26,Income,150.55,Bonus,
2021-03-09 01:52:27,Expense,151.42,Parking,Investment
2021-02-26 09:31:36,Income,90.33,Investment,
2021-04-10 20:05:09,Expense,268.64,Pets,
2021-01-07 03:00:02,Income,110.12,Investment,
2021-11-02 03:47:33,Expense,524.84,Refund,
2021-10-13 14:22:08,Income,441.10,Gift,
2021-05-18 00:55:43,Expense,15.77,Benefit,
2021-12-12 22:04:40,Expense,140.13,Second-hand,paid
2021-06-03 20:09:55,Income,486.68,Investment,
2021-12-23 21:30:32,Expense,114.45,Education,
2021-08-03 17:22:54,Income,276.75,Reimbursement,Game
2021-01-14 02:55:39,Income,19.52,Stock,
2021-01-17 04:00:02,Expense,565.76,Subway,
2021-06-03 20:43:00,Income,155.81,Interest,
2021-10-27 17:41:24,Expense,167.85,Clothing,
2021-03-07 22:53:59,Expense,134.88,Lover,
2021-02-05 11:37:00,Expense,559.73,Decoration,
2021-12-22 04:32:10,Expense,371.95,Entertainment,Game
2021-07-26 10:16:06,Income,126.46,Investment,sheet
2021-10-12 08:42:32,Income,83.82,Work,
2021-07-15 13:28:35,Expense,626.79,Lottery,
